index,한계기업,Symbol,Name,ROA(영업이익)(%)1,ROA(영업이익)(%)2,ROA(영업이익)(%)3,ROA(세전계속사업이익)(%)1,ROA(세전계속사업이익)(%)2,ROA(세전계속사업이익)(%)3,ROA(당기순이익)(%)1,ROA(당기순이익)(%)2,ROA(당기순이익)(%)3,ROA(총포괄이익)(%)1,ROA(총포괄이익)(%)2,ROA(총포괄이익)(%)3,ROE(영업이익)(%)1,ROE(영업이익)(%)2,ROE(영업이익)(%)3,ROE(세전계속사업이익)(%)1,ROE(세전계속사업이익)(%)2,ROE(세전계속사업이익)(%)3,ROE(당기순이익)(%)1,ROE(당기순이익)(%)2,ROE(당기순이익)(%)3,부채비율(%)1,부채비율(%)2,부채비율(%)3,자기자본현금흐름률(%)1,자기자본현금흐름률(%)2,자기자본현금흐름률(%)3,현금흐름/영업수익(%)1,현금흐름/영업수익(%)2,현금흐름/영업수익(%)3,현금흐름/총부채(%)1,현금흐름/총부채(%)2,현금흐름/총부채(%)3,현금흐름/총자본(%)1,현금흐름/총자본(%)2,현금흐름/총자본(%)3,현금흐름/총자산(%)1,현금흐름/총자산(%)2,현금흐름/총자산(%)3,현금흐름/총차입부채(%)1,현금흐름/총차입부채(%)2,현금흐름/총차입부채(%)3,총자산회전율(회)1,총자산회전율(회)2,총자산회전율(회)3,자본금회전율(회)1,자본금회전율(회)2,자본금회전율(회)3,총부채회전율(회)1,총부채회전율(회)2,총부채회전율(회)3,총자본회전율(회)1,총자본회전율(회)2,총자본회전율(회)3,총부채증가율(전년동기)(%)1,총부채증가율(전년동기)(%)2,총부채증가율(전년동기)(%)3,총자산증가율(전년동기)(%)1,총자산증가율(전년동기)(%)2,총자산증가율(전년동기)(%)3,매출액증가율(전년동기)(%)1,매출액증가율(전년동기)(%)2,매출액증가율(전년동기)(%)3,국고채 3년(평균)-%1,국고채 3년(평균)-%2,국고채 3년(평균)-%3,경상수지(백만불)-값1,경상수지(백만불)-값2,경상수지(백만불)-값3,소비자물가지수(CPI)-값1,소비자물가지수(CPI)-값2,소비자물가지수(CPI)-값3,실업률(15세 이상)-%1,실업률(15세 이상)-%2,실업률(15세 이상)-%3,코스닥 지수(연월말)-값1,코스닥 지수(연월말)-값2,코스닥 지수(연월말)-값3,환율-값1,환율-값2,환율-값3,WTI등락률-%1,WTI등락률-%2,WTI등락률-%3,국내총생산(명목GDP)1,국내총생산(명목GDP)2,국내총생산(명목GDP)3
33,0,A095340,ISC,20.65,21.3,20.84,24.04,16.33,15.19,16.98,11.93,10.79,16.95,12.14,10.86,24.27,25.91,25.26,28.26,19.86,18.41,19.96,14.52,13.08,24.62,19,23.18,22.94,18.21,15.96,32.53,24.4,22.53,130.84,84.1,75.16,22.92,18.21,15.96,19.51,14.97,13.16,407.45,211.9,182.12,0.6,0.61,0.58,11.4,13.8,14.78,4.02,3.45,3.34,0.7,0.75,0.71,215.93,-14.1,39.49,34.36,6.28,18.33,52.97,21.02,7.1,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
34,0,A151860,KG ETS,6.57,9.04,10.83,6.03,7.23,9.08,4.82,5.68,7.2,4.47,5.79,8.01,15.08,20.69,20.08,13.85,16.54,16.83,11.07,13,13.34,142.07,116.88,62.34,18.02,24.08,21.85,22.14,19.22,20.11,13.83,18.56,25.54,17.91,23.94,21.81,7.8,10.46,11.76,17.76,24.31,38.06,0.35,0.54,0.58,2.99,5.21,5.3,0.62,0.97,1.27,0.81,1.25,1.08,151.94,-10.72,-27.03,120.9,-2.77,2.4,23.82,109.6,7.26,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
35,0,A095660,네오위즈,25.28,18.78,17.44,19.02,8.41,13.93,13.68,0.93,8.49,11.42,-0.21,6.75,52.55,42.92,34.5,39.53,19.22,27.54,28.45,2.12,16.78,129.44,127.5,71.33,39.04,14.95,22.25,14.17,5.65,14,34.42,11.09,22.71,37.13,14.25,22.2,17.86,6.24,11.23,99.03,20.07,37.58,1.26,1.1,0.8,60.97,61.63,40.41,2.43,1.96,1.62,2.62,2.52,1.59,79.63,-5.17,-37.01,44.44,-4.54,-15.21,55.09,1.13,-34.42,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
36,1,A033290,코웰패션,6.61,-0.62,-2.27,2.41,-1.95,-10.49,3.02,-1.8,6.22,3.89,-2.59,6.45,11.42,-1.15,-3.9,4.16,-3.63,-18.06,5.22,-3.35,10.71,85.58,86.85,50.14,4.44,3.31,18.02,2.89,4.68,29.71,3.94,2.24,18.27,2.87,1.93,13.18,1.66,1.04,7.66,5.59,2.98,23.36,0.57,0.22,0.26,9.37,3.82,3.39,1.37,0.48,0.61,0.99,0.41,0.44,45.46,-0.61,-61.24,17.8,-1.39,-46.05,3.44,-58.56,-11.19,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
37,0,A106240,파인테크닉스,4.18,7.9,-3.21,9.03,5.19,-7.32,7.73,4.71,-7.12,8.87,3.09,-6.42,12.42,26.18,-11.29,26.84,17.21,-25.77,22.98,15.61,-25.08,220.61,242.91,262.13,49.21,54,9.57,7.5,7.36,1.83,13.54,13.48,2.4,26.7,31.22,6.06,8.99,9.42,1.72,26.04,23.79,3.51,1.2,1.28,0.94,82.05,70.47,32.68,1.8,1.83,1.32,3.56,4.24,3.32,74.81,5.09,-1.51,58.62,2.08,-3.62,22.89,32.42,-26.88,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
38,0,A091700,파트론,11.93,24.87,27.04,11.84,24.76,28.42,9.57,19.45,22.12,11.86,17.07,21.3,23.42,53.62,53.82,23.23,53.38,56.56,18.78,41.93,44.03,109.07,120.27,85.19,33.44,58.17,61.86,9.98,11.12,13.49,34.16,49.39,59.76,32.88,57.08,59.18,16.75,26.48,29.73,70.7,117.71,131.51,1.68,2.38,2.2,34.17,50.89,47.34,3.42,4.44,4.43,3.3,5.14,4.39,65.61,53.34,8.69,41.65,46.51,29.01,56.21,104.99,25.94,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
39,0,A064260,다날,-0.86,-0.85,1.66,-2.83,-4.97,0.64,-2.86,-4.76,0.07,-2.86,-5.21,-0.48,-2.68,-3,5.99,-8.78,-17.45,2.3,-8.87,-16.75,0.26,216.44,288.24,238.79,2.71,-6.28,8.37,2.09,-4.36,5.64,1.29,-2.56,3.37,2.71,-6.43,8.78,0.87,-1.83,2.43,2.04,-4.04,5.49,0.42,0.42,0.43,10.65,11.33,12.18,0.62,0.59,0.6,1.29,1.47,1.56,1.35,26.98,3.74,-0.56,16.98,9.27,10.99,8.82,16.08,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
40,1,A090710,휴림로봇,3.1,-8.38,-7.05,2.64,-9.93,-11.23,2.84,-10.01,-11.57,2.61,-9.68,-10.63,6.82,-17.74,-15.43,5.81,-21.02,-24.58,6.24,-21.19,-25.32,118.23,104.91,136.4,15.92,-9.96,-10.42,6.72,-7.78,-5.27,13.28,-8.92,-8.77,15.92,-9.96,-10.42,7.24,-4.71,-4.76,28.94,-14.45,-13.17,1.08,0.61,0.9,15.57,7.92,9.7,1.97,1.15,1.66,2.37,1.28,1.98,33.06,-13.53,2.91,35.07,-8.5,-8.68,58.7,-38.14,36.45,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
41,0,A092040,아미코젠,2.49,29.55,25.89,2.37,27.87,26.48,2.09,23.31,22.31,1.48,22.16,22.54,3.91,45.62,30.69,3.71,43.02,31.39,3.28,35.97,26.44,64.69,48.07,7.18,8.38,41.66,29.87,10.9,32.67,36.91,14.72,76.65,161.21,8.38,41.66,29.87,5.34,26.99,25.2,20.34,116.19,359.74,0.49,0.83,0.68,4.71,10.08,12.24,1.35,2.35,4.37,0.77,1.28,0.81,36.48,22.17,-61.15,14.1,47.83,88.34,2.86,122.67,42.13,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
42,0,A049070,인탑스,9.06,12.16,7.97,8.9,14.03,12.61,7.08,11.49,10.46,7.93,10.1,10.69,13.83,19,11.75,13.58,21.92,18.6,10.81,17.95,15.43,49.14,62.38,34.66,12.87,18.65,16.06,5.4,5.82,5.19,24.32,32.44,32.1,12.81,18.23,15.26,8.39,11.67,10.35,92.66,99.6,124.19,1.55,2,1.99,151.95,227.1,244.82,4.5,5.57,6.18,2.37,3.13,2.94,-3.17,45.5,-36.04,6.23,24.79,-4.53,48.77,49.45,7.8,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
43,0,A038540,상상인,8.39,0.96,1.65,12.57,1.23,2.36,12.53,1.1,2.5,12.27,1.03,2.47,11.39,3.98,9.52,17.08,5.1,13.6,17.02,4.58,14.37,37.01,515,442.54,18.17,6.19,16.02,14.12,4.16,11.76,50.27,1.97,3.38,18.02,6.2,16.06,13.27,1.49,2.79,848.94,27.08,49.06,0.94,0.36,0.24,1.89,2.2,2.11,3.56,0.47,0.29,1.28,1.49,1.37,20.34,1839.92,1.7,14.42,525.79,4.41,12.28,48.1,16.31,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
44,0,A054210,이랜텍,2.31,4.17,6.63,2.33,2.76,4.11,1.13,1.85,3.26,1.64,1.49,2.76,6.72,14.42,25.23,6.75,9.54,15.63,3.28,6.42,12.4,210.26,278.93,281.82,14.26,20.04,28.47,2.81,3.44,4.57,7.49,8.06,10.05,14.26,19.81,28.19,4.91,5.73,7.41,12.97,12.92,15.72,1.74,1.67,1.62,64.94,76.79,87.72,2.66,2.34,2.2,5.07,5.76,6.17,31.96,43.23,15.81,22.4,31.86,15.5,-12.7,21.85,19.28,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
45,0,A085370,루트로닉,-0.23,0.06,1.5,-4.38,0.17,-0.88,-4.37,0.07,-0.98,-4.43,0.08,1.2,-0.4,0.11,3.28,-7.68,0.33,-1.92,-7.67,0.13,-2.14,76.25,115.41,122.12,5.27,14.92,11.19,3.99,10.32,6.97,6.99,15.61,9.51,5.27,14.92,11.31,3.01,7.63,5.17,9.69,21.45,13.22,0.75,0.74,0.74,9.13,9.09,10.17,1.75,1.51,1.37,1.32,1.45,1.62,5.01,48.24,9.92,3.69,19.7,7.12,1.25,9.9,13.17,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
46,0,A131970,두산테스나,14.63,12.13,15,11.26,8.56,11.48,10.89,8.89,10.2,11.15,8.66,10.07,37.53,30.53,32.81,28.89,21.55,25.12,27.93,22.39,22.32,139.54,161.57,89.88,81.56,73.91,63.54,45.02,47.45,45.8,52.1,48.7,53.52,81.56,73.91,63.54,31.79,29.36,29.05,58.92,54.84,63.49,0.71,0.62,0.63,16.71,18.04,20.9,1.16,1.03,1.17,1.81,1.56,1.39,13.4,44.12,-17.4,25.56,35.91,7.79,58.65,15.04,22.73,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
47,0,A043150,바텍,0.09,6.69,7.16,0.68,4.43,1.16,0.98,2.85,6.59,-2.04,2.91,7.04,0.19,15.37,15.99,1.47,10.18,2.58,2.12,6.55,14.73,129.06,130.6,117.42,8.24,15.02,16.15,4.31,6.46,7.47,7.1,10.84,10.85,8.31,14.08,13.38,3.83,6.12,5.99,16.05,20.1,18.97,0.89,0.95,0.8,20.15,23.67,23.09,1.65,1.68,1.45,1.93,2.18,1.79,13.11,17.46,8.57,3.22,16.86,13.86,4.9,17.5,-2.44,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
48,0,A099190,아이센스,11.45,9.09,15.9,11.49,11.77,19.23,9.7,10.02,15.97,9.83,9.62,14.85,16.3,12.43,21.48,16.34,16.09,25.98,13.81,13.69,21.58,39.18,34.5,35.56,20.86,21.91,29.06,22,21.03,30.09,49.32,59.76,82.14,20.86,21.91,28.86,14.66,16.03,21.36,73.22,97.8,134.98,0.67,0.76,0.71,16.8,16.55,19.36,2.24,2.84,2.73,0.95,1.04,0.96,-0.45,1.63,57.12,11.3,11.53,53.63,38.03,27.49,24.51,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
49,0,A060720,KH바텍,2.97,1.99,15.76,4.64,0.79,16.13,2.94,-0.83,13.49,3.7,-1.88,13.01,5.28,4,30.83,8.24,1.58,31.55,5.22,-1.67,26.39,87.22,114.65,81.03,11.12,4.76,36.06,6.73,2.57,9.47,14.33,4.73,37.63,11.12,4.76,35.99,6.26,2.37,18.39,24.22,8.35,67.89,0.93,0.92,1.94,39.49,44.49,103.02,2.13,1.84,3.97,1.65,1.85,3.8,35.2,26.57,-7.94,16.96,10.4,9.85,-10.01,12.65,131.57,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
50,0,A051500,CJ프레시웨이,6.79,4.95,1.36,6.03,2.72,-1.16,4.57,2.16,-2.24,3.86,4.46,-2.53,26.66,21.92,5.24,23.7,12.07,-4.47,17.93,9.59,-8.64,317.9,361.47,226.1,31.64,22.57,-0.68,1.89,1.47,-0.06,10.81,6.58,-0.24,31.64,22.57,-0.68,8.05,5.09,-0.18,53.16,22.87,-0.7,4.27,3.47,3.01,148.56,173.16,173.15,5.73,4.49,4.07,16.77,15.39,11.58,39.04,56.53,-18.77,32.54,52.01,-8.23,57.04,16.86,0.22,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
51,1,A038500,삼표시멘트,-1.34,2,-0.33,-5.51,-4.38,-18.05,-5.47,-4.4,-17.9,-5.73,-4.72,-17.24,-3.68,6.09,-1.31,-15.08,-13.36,-71.65,-14.97,-13.44,-71.04,192.67,219.41,436.12,-1.06,2.41,-47.12,-1.05,1.88,-27.4,-0.61,1.17,-15.64,-1.06,2.41,-46.44,-0.39,0.79,-11.7,-0.72,1.42,-20.37,0.37,0.42,0.43,9.15,9.94,9.31,0.58,0.62,0.57,1.01,1.28,1.7,4.54,-1.3,10.73,-2.85,-5.41,-6.49,19.44,8.7,-4.03,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
52,0,A047920,HLB제약,1.12,8.59,2.22,-2.35,4.98,-2.99,-3.46,7.12,-2.46,-4.51,9.03,-3.24,6.81,44.93,10.3,-14.33,26.03,-13.9,-21.1,37.25,-11.44,555.67,341.44,386.47,7.11,58.08,7.67,1.13,10.16,1.65,1.39,13.73,2.1,7.11,58.08,7.67,1.17,11.11,1.65,3.06,30.29,4.46,1.03,1.09,1,5.36,5.93,5.85,1.23,1.35,1.27,6.27,5.72,4.65,10.46,-0.04,22.13,7.34,9.52,18.91,5.36,15.28,4.64,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
53,0,A101490,에스앤에스텍,4.36,-0.45,5.39,2.61,-1.81,-0.81,2.36,-3.27,-8.03,2.19,-3.26,-8.02,7.77,-0.93,12.28,4.65,-3.75,-1.85,4.21,-6.8,-18.3,99.16,116.67,140.92,17.4,11.64,3.04,20.24,13.49,3.54,21.18,10.15,2.26,16.58,10.93,2.89,9.3,5.26,1.27,27.3,12.3,2.7,0.46,0.39,0.36,6.43,6.63,6.02,1.05,0.75,0.64,0.82,0.81,0.81,113.33,10.8,3.98,50.23,2.45,-4.28,29.93,3.2,-9.24,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
54,0,A039840,디오,8,6.28,-2.34,2.74,-5.65,-9.51,4.26,-3.87,-7.96,4.29,-4.03,-7.69,19.02,14,-5.91,6.52,-12.6,-23.99,10.13,-8.64,-20.09,121.39,124.93,185.24,13.21,-5.19,-15.33,12.81,-5.16,-10.18,9.58,-4.22,-10.05,13.21,-5.19,-15.31,5.55,-2.33,-6.07,16.84,-6.28,-14.44,0.43,0.45,0.6,8.6,8.03,10.53,0.75,0.82,0.99,1.03,1.01,1.5,-21.99,-5.07,23.14,-13.67,-6.29,5.31,7.77,-6.61,31.18,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
55,0,A036830,솔브레인홀딩스,14.43,21.35,16.16,4.6,19.15,14.61,1.72,14.8,11.33,1.62,14.84,11.37,26.96,38.32,24.52,8.59,34.37,22.17,3.2,26.56,17.19,111.03,58.2,46.2,12.5,37.16,26.56,5.66,15.64,15.09,14.43,46.75,51.32,12.53,37.17,26.55,6.71,20.71,17.5,19.94,65.93,80.47,1.18,1.32,1.16,65.54,85.92,78.38,2.55,2.99,3.4,2.21,2.38,1.76,95.96,-22.42,-7.54,40.88,10.95,7.64,33.92,37.89,-4.3,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
56,0,A104460,디와이피엔에프,13.14,3.68,2.61,13.84,3.63,1.91,10.56,2.29,0.83,10.28,2.1,1.34,18.37,5.2,4.11,19.34,5.13,3.01,14.77,3.24,1.31,40.98,41.61,73.79,15.78,4.36,2.46,15.13,4.26,1.82,39.68,10.57,4.26,15.78,4.36,2.46,11.29,3.09,1.56,605.24,197,47.48,0.75,0.72,0.86,12.84,10.91,13.61,2.62,2.48,2.34,1.04,1.02,1.35,28.66,-4.89,77.75,22.68,-5.91,23,22.01,3.86,27.8,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
57,1,A115450,HLB테라퓨틱스,1.61,-1.56,-3.98,-68.42,-8.79,-9.75,-70.35,-9.24,-8.67,-70.29,-9.55,-8.4,3.32,-5.59,-14.8,-140.83,-31.56,-36.25,-144.79,-33.18,-32.26,238.6,285.58,253.48,-141.75,-32.25,-27.04,-207.85,-8.86,-15.5,-135.14,-12.49,-9.72,-143.01,-32.35,-26.43,-69.48,-9.01,-7.11,-258.29,-20.85,-13.46,0.33,1.02,0.46,4.39,11.95,4.2,0.65,1.41,0.63,0.69,3.65,1.71,833.97,-8.26,-34.61,93.31,-12.72,-32.46,39.44,275.75,-64.82,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
58,0,A104830,원익머트리얼즈,19.74,16.55,15.43,19.54,18.07,14.81,15.49,14.05,11.47,15.48,14,11.79,25.41,19.65,18.03,25.16,21.46,17.3,19.94,16.69,13.4,21.08,16.81,16.81,24.92,21.04,18.45,21.82,22.84,20.02,86.63,112.2,108.76,24.92,21.04,18.28,19.35,17.72,15.65,320.93,1070.3,855.24,0.89,0.78,0.78,36.26,37.61,43.16,3.97,4.91,5.43,1.14,0.92,0.91,2.26,-4.58,18.71,84.58,15.47,18.69,35.19,22.28,18.1,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
59,0,A095610,테스,7.64,1.41,6.51,6.08,2.06,4.19,7.1,1.77,5.21,6.67,2.45,5.82,10.93,2.23,10.25,8.7,3.26,6.61,10.15,2.8,8.21,42.51,74.29,42.57,16.37,9.22,14.28,12.36,7.44,12.92,38.09,15.76,24.83,16.37,9.22,14.28,11.45,5.82,9.06,114.43,54.64,70,0.93,0.78,0.7,20.16,14.8,13.97,3.08,2.12,1.92,1.32,1.24,1.1,8.01,77.04,-35.57,9.7,23.9,-8.03,-12.91,-1.12,-4.69,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
60,1,A060150,인선이엔티,1.28,-1.73,0.07,-0.05,-3.84,-5.89,-0.21,-3.14,0.54,-0.29,-3.18,0.67,2.12,-3.02,0.14,-0.08,-6.7,-11.15,-0.35,-5.48,1.01,68.25,80.95,98.8,3.31,-2.43,3.52,5.15,-4.22,7.18,4.97,-3.22,3.91,3.27,-2.4,3.49,1.97,-1.37,1.84,7.74,-4.71,5.58,0.38,0.33,0.26,5.86,5.09,4.02,0.96,0.76,0.54,0.63,0.57,0.49,7.46,12.31,9.27,2.57,1.84,-1.64,14.57,-13.02,-21.01,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
61,0,A102710,이엔에프테크놀로지,16.15,14.03,7.34,13.61,12.75,6.24,11.23,9.49,4.11,11.28,9.05,3.96,25.23,22,11.42,21.26,19.99,9.71,17.54,14.88,6.4,57.76,56.03,55.17,25.3,26.65,20.26,10.95,9.55,8.74,44.73,43.88,32.93,25.16,24.91,18.31,16.1,15.89,11.77,114.22,98.39,65.19,1.47,1.66,1.35,23.15,32.73,31.01,4.09,4.59,3.77,2.3,2.61,2.1,24.69,26.65,6.6,20.13,29.12,7.67,27.37,41.43,-5.28,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
62,0,A032190,다우데이타,4,2.19,1.91,4.06,2.43,1.94,2.58,1.47,1.28,2.57,1.33,1.35,17.44,9.32,8.18,17.73,10.34,8.32,11.26,6.28,5.5,311.23,340.3,318.13,16.52,15.57,20.3,4.29,4.08,5.46,1.06,1.04,1.37,3.58,3.38,4.51,0.82,0.79,1.05,4.94,4.67,6.74,0.19,0.19,0.19,47.49,51.26,54.58,0.25,0.25,0.25,0.84,0.83,0.83,-6.27,18.25,-1.04,-2.83,15.8,0.53,-3.51,7.93,6.48,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
63,0,A013120,동원개발,8.05,11.23,10.98,7.29,12.06,11.05,5.54,9.25,8.14,5.54,9.25,8.14,12.9,18.52,17.22,11.67,19.89,17.33,8.87,15.27,12.77,55.38,73.23,42.23,8.94,15.38,12.82,8.3,9.03,10.36,14.87,23.69,22.55,8.94,15.38,12.82,5.58,9.33,8.17,60.25,111.48,81.26,0.67,1.03,0.79,4.77,8.48,7.01,1.79,2.62,2.18,1.08,1.7,1.24,-7.39,52.84,-35.23,2.69,28.87,-7.78,102.83,77.87,-17.3,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
64,0,A102940,코오롱생명과학,10.12,13.05,9.19,10.25,12.53,9.93,8.99,11.06,8.63,8.69,10.74,8.58,19.14,24.78,15.92,19.39,23.79,17.21,16.99,21,14.96,103.95,80.22,67.36,22.12,25.33,21.13,12.41,16.14,17.43,24.82,28.18,28.83,22.12,25.33,21.13,11.7,13.34,12.19,37.57,39.6,40.01,0.94,0.83,0.7,56.03,59.89,53.56,2,1.75,1.65,1.78,1.57,1.21,86.3,12.28,-2.72,51.03,28.57,7.59,15.03,20.53,-1.16,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
65,0,A086390,유니테스트,12.94,6.68,-12.42,11.01,2.99,-13.16,11.73,3.42,-13.56,10.23,3.34,-13.62,28.72,12.91,-24.28,24.45,5.77,-25.73,26.03,6.6,-26.5,107.61,79.2,117.37,34.87,14.25,-20.34,21.52,11.7,-39.32,28.49,15.24,-21.31,34.75,14.2,-20.34,15.65,7.35,-10.41,36.73,19.13,-26.88,0.73,0.63,0.26,6.45,5.47,2.06,1.32,1.3,0.54,1.61,1.21,0.52,-3.28,-24.44,10.03,8.86,-11.38,-9.94,69.54,-15.06,-62.4,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
